date,time,time_part,National_positiver_rate,H1N1_positive_rate,H1N1_ILI%×positive%_national,H1N1_ILI%×positive%_national_lag_1_week,H1N1_ILI%×positive%_national_lag_2_week,H1N1_ILI%×positive%_national_lag_3_week,H1N1_ILI%×positive%_national_lag_4_week,H1N1_flu_season,holiday,trend_stage,absolute_humidity,uvindex,solarenergy,solarradiation,visibility,cloudcover,sealevelpressure,winddir,windspeed,humidity,feelslike,temp,DTR
201251,2012/12/19,pre,0.109031352,0.014974263,0.056526768,0.421038294,0.365063718,0.247597567,0.162820662,1,0,0,4.853792782,4.348425435,8.88784387,103.0186163,8.583714406,57.12596324,864.1512901,137.5670377,18.34207288,79.15592222,-0.633428853,1.951829955,8.773922137
201252,2012/12/26,pre,0.13890262,0.023232823,0.097649259,0.429238036,0.421038294,0.365063718,0.247597567,1,0,0,3.665944588,4.599058881,9.547237977,110.6119862,9.91190476,47.0215432,868.0671986,167.8736848,20.56387649,73.32468328,-4.770192851,-1.421503982,8.955838763
201301,2013/1/2,pre,0.108515448,0.033911078,0.192395183,0.426205272,0.429238036,0.421038294,0.365063718,1,1,0,2.911878862,4.685408623,9.786434201,113.4031059,11.69507018,46.26605635,868.0300354,165.6721123,21.85929456,67.18896598,-6.687883086,-2.962598536,10.0600195
201302,2013/1/9,pre,0.168668669,0.066566567,0.304711436,0.347958668,0.426205272,0.429238036,0.421038294,1,0,0,3.105389345,5.058216699,10.68681326,123.8035654,10.0545216,37.35234375,867.054043,170.7561635,17.24756777,67.39059081,-6.449596807,-3.258122183,10.29497667
201303,2013/1/16,pre,0.211111111,0.090421456,0.395634388,0.30017794,0.347958668,0.426205272,0.429238036,1,0,0,3.84666775,5.289323922,11.22044221,129.9509824,8.18286579,32.46138091,865.9883376,158.3113377,16.44408683,72.50038711,-3.4026655,-0.882408301,11.55214568
201304,2013/1/23,pre,0.231853117,0.140905209,0.567513865,0.274428702,0.30017794,0.347958668,0.426205272,1,0,0,4.349279062,5.205688948,11.15574224,129.2009693,8.230729167,41.05901505,866.0385357,158.7313315,17.78768803,74.98823601,-1.92100225,0.634060288,11.01886563
201305,2013/1/30,pre,0.18463395,0.108205953,0.416293486,0.229469506,0.274428702,0.30017794,0.347958668,1,0,0,4.848280935,5.518349823,12.02078407,139.2022201,9.18679215,38.26079975,864.7666084,172.7588019,17.85819458,72.37607686,0.133852156,2.460277911,11.85532497
201306,2013/2/6,pre,0.134075908,0.086633663,0.337510405,0.222553401,0.229469506,0.274428702,0.30017794,1,0,-1,5.508006478,4.816250402,10.25796835,118.8972702,8.870712677,62.88518541,862.7882974,139.2640293,20.52404983,77.83092624,1.75727558,4.16550937,9.942534387
201307,2013/2/13,pre,0.12247191,0.074157303,0.38350333,0.206469577,0.222553401,0.229469506,0.274428702,1,1,0,4.241988934,5.761341699,12.7354046,147.5391108,10.25255389,57.18207951,865.666162,147.1846947,20.09644265,73.26327019,-2.189406369,0.702854529,9.925836553
201308,2013/2/20,pre,0.123706259,0.081813701,0.254527449,0.202335232,0.206469577,0.222553401,0.229469506,1,0,0,4.821385318,5.949404762,13.39492942,155.1842554,10.43190356,51.62278294,863.6312108,147.0417783,20.5522784,72.3006425,0.340087074,2.844898247,10.85122567
201309,2013/2/27,pre,0.115455382,0.081876725,0.225170574,0.209334254,0.202335232,0.206469577,0.222553401,1,0,0,5.745275881,6.43351834,14.74483591,170.7425958,10.11984998,44.24577401,863.1458152,158.7320936,19.51999578,69.80793618,3.14750744,5.26995355,11.82021296
201310,2013/3/6,pre,0.112754159,0.083179298,0.234513455,0.201436042,0.209334254,0.202335232,0.206469577,1,0,1,5.041632212,7.085575531,16.75650137,193.9919663,11.23280245,34.58449868,863.0321077,171.209382,21.22635035,60.53125202,4.992010537,6.931867359,13.65449043
201311,2013/3/13,pre,0.098360656,0.073548959,0.203666547,0.203264875,0.201436042,0.209334254,0.202335232,1,0,-1,6.215274347,7.169612693,17.09556488,197.9645753,11.04424369,35.14119309,857.7269305,171.6797097,25.61281069,59.77627896,8.666131756,10.27652027,14.14350467
201312,2013/3/20,pre,0.112403101,0.089147287,0.226863028,0.192475093,0.203264875,0.201436042,0.209334254,1,0,0,7.328957202,6.853613659,16.2175173,187.8358882,10.16416305,50.09097591,857.315075,168.4126006,22.87842363,68.95425113,8.705267657,10.19920668,11.91622024
201313,2013/3/27,pre,0.083804143,0.065913371,0.160835277,0.162706808,0.192475093,0.203264875,0.201436042,1,0,1,6.636889952,7.269073761,17.5640806,203.3613246,11.56687279,51.38400398,856.3486618,156.437304,24.40495998,64.82648106,7.900849624,9.60932875,11.70901102
201314,2013/4/3,pre,0.093604651,0.068023256,0.217976074,0.136256728,0.162706808,0.192475093,0.203264875,1,0,-1,7.552042449,7.023678813,17.10627715,198.0994601,10.69004987,53.90235582,856.5338793,152.2537203,22.32781331,67.43068493,9.96869068,11.21332147,11.41728704
201315,2013/4/10,pre,0.100162602,0.083252033,0.231662637,0.111922965,0.136256728,0.162706808,0.192475093,0,0,1,6.198143132,7.587465814,19.22540722,222.6210073,12.4871139,49.76084098,857.6874226,159.4325572,23.23071509,60.03266671,9.60456081,10.82380751,12.15656371
201316,2013/4/17,pre,0.080858571,0.06292267,0.195270179,0.080869047,0.111922965,0.136256728,0.162706808,0,0,-1,7.79035078,8.186574968,21.39129465,247.6700632,13.31078366,41.22138936,853.9364945,208.8028787,24.16345117,55.81950008,13.29998793,14.35196972,13.5264328
201317,2013/4/24,pre,0.075609756,0.057073171,0.168150609,0.065229614,0.080869047,0.111922965,0.136256728,0,0,0,8.032536718,7.755781451,20.24462778,234.5252966,11.31660835,53.12988658,855.4967765,157.1645572,22.20002816,63.5970228,12.69106037,13.58950591,12.00844695
201318,2013/5/1,pre,0.071911005,0.059594756,0.174816948,0.0548689,0.065229614,0.080869047,0.111922965,0,1,0,9.627147777,7.772613015,20.34594092,235.6116725,11.99297881,54.00796634,853.3105434,161.5243053,21.62885498,63.55024132,16.66213703,17.0221133,12.85914073
201319,2013/5/8,pre,0.056917953,0.049349077,0.112589496,0.047630849,0.0548689,0.065229614,0.080869047,0,0,0,10.8783191,7.422548665,19.57939491,226.7141369,11.33071308,62.02689833,854.7077914,155.2321519,20.38112331,67.1741715,18.042095,18.21740871,11.51506797
201320,2013/5/15,pre,0.048737728,0.040322581,0.089469857,0.046231438,0.047630849,0.0548689,0.065229614,0,0,0,12.00357022,8.033964769,22.03520552,255.0959078,12.44717564,51.94916848,850.3720399,178.0373552,21.23973918,65.5983088,20.54363236,20.43927667,12.51796573
201321,2013/5/22,pre,0.038543897,0.03181401,0.070815557,0.043793369,0.046231438,0.047630849,0.0548689,0,0,0,12.98132116,7.737230534,20.88193372,241.8213512,12.10936093,56.23424228,850.1694891,172.2881958,20.3529953,66.78237814,21.82030949,21.47354006,11.99132883
201322,2013/5/29,pre,0.030521643,0.022752497,0.050601277,0.038574907,0.043793369,0.046231438,0.047630849,0,0,0,13.88017136,7.42371501,20.23919221,234.3984345,12.70731278,58.51842624,849.9833203,168.8868042,21.89712436,68.91689792,22.86016028,22.31355273,11.40314813
201323,2013/6/5,pre,0.030868808,0.02240478,0.050031766,0.033410274,0.038574907,0.043793369,0.046231438,0,0,0,13.72035258,7.949133286,21.93591337,254.0329261,12.86793959,55.01976452,850.0838059,183.1532014,20.91009593,67.8448892,22.69507823,22.21856801,11.42193332
201324,2013/6/12,pre,0.029612756,0.022779043,0.048026999,0.027710637,0.033410274,0.038574907,0.043793369,0,1,0,14.30443686,7.774432915,21.74990046,251.9049509,12.34785936,53.4122798,850.0976291,148.9828869,20.6679225,70.88227759,22.92566864,22.61539777,10.9944488
201325,2013/6/19,pre,0.024190912,0.017652828,0.041863352,0.022687134,0.027710637,0.033410274,0.038574907,0,0,0,16.0131389,7.855453668,22.31072233,258.3707439,13.52318714,50.77646095,848.2381124,160.8976653,19.43473597,68.61746401,26.21576979,24.64903877,11.54005691
201326,2013/6/26,pre,0.032154341,0.020096463,0.045003635,0.019586735,0.022687134,0.027710637,0.033410274,0,0,0,16.99567254,7.334298585,20.14292753,233.2830588,12.25471666,65.81461853,847.2923514,157.0658513,18.6167461,74.07918979,25.9496682,24.76285795,9.57626086
201327,2013/7/3,pre,0.031972789,0.019047619,0.040279491,0.018773861,0.019586735,0.022687134,0.027710637,0,0,0,17.80523182,7.918828427,22.12108269,256.1468509,13.93172559,56.03062158,846.3713622,176.610477,21.7699807,71.76687078,27.86939652,26.13837576,10.48016208
201328,2013/7/10,pre,0.022382492,0.012683412,0.027153148,0.017262284,0.018773861,0.019586735,0.022687134,0,0,0,18.72426897,7.870043034,22.0839879,255.7593911,14.23477116,51.91704573,845.3864151,185.9341599,20.90781149,73.60212858,28.86332348,26.69947816,9.958171453
201329,2013/7/17,pre,0.020646021,0.010656011,0.02120482,0.014833984,0.017262284,0.018773861,0.019586735,0,0,0,18.95151206,7.092191522,19.61050113,227.0725447,12.56613578,63.77918879,847.4888695,155.9160654,18.8511754,77.26218931,28.11462758,26.05234275,8.978022442
201330,2013/7/24,pre,0.031329114,0.011392405,0.022205089,0.013931155,0.014833984,0.017262284,0.018773861,0,0,0,18.97177974,7.211168758,19.69748733,228.0577773,13.32095299,62.04594193,847.2558197,168.3789314,18.77799731,77.24848677,27.97893943,26.05851332,9.242815919
201331,2013/7/31,pre,0.033377837,0.01034713,0.020185478,0.01191574,0.013931155,0.014833984,0.017262284,0,0,0,19.3442549,7.352980213,20.06340794,232.3039043,13.72180663,63.23401504,846.6305432,179.8655717,18.43501951,75.97324244,29.32383265,26.75449646,9.680783462
201332,2013/8/7,pre,0.025631769,0.006859206,0.014751553,0.01126014,0.01191574,0.013931155,0.014833984,0,0,0,19.20931249,7.627473456,20.89611386,242.0385608,14.71445866,48.2022794,847.7277339,186.7644456,19.52288047,72.99833595,29.99334178,27.35200189,10.51583615
201333,2013/8/14,pre,0.038102353,0.009338812,0.017953322,0.01023578,0.01126014,0.01191574,0.013931155,0,0,0,19.36293412,7.065184605,19.14754364,221.7096244,13.64799309,50.23356057,847.0242007,175.5836833,18.53040742,72.95965553,30.3455327,27.52066442,10.44525217
201334,2013/8/21,pre,0.027833002,0.008614977,0.016158781,0.008616222,0.01023578,0.01126014,0.01191574,0,0,0,19.3324273,7.065244933,18.82262307,218.0144295,12.53866836,54.62069056,846.2423534,157.8073017,20.07692548,74.88522965,29.50860984,27.02108772,9.570260215
201335,2013/8/28,pre,0.034871795,0.005811966,0.01047228,0.006498877,0.008616222,0.01023578,0.01126014,0,0,0,17.69412839,7.344564431,19.4095389,224.8038148,13.17630108,50.80351613,849.3622165,150.2767324,17.79029119,73.81535956,27.15348396,25.54683177,9.966045288
201336,2013/9/4,pre,0.047071506,0.006108516,0.011140236,0.004424506,0.006498877,0.008616222,0.01023578,0,0,0,14.17292505,7.154440155,18.4877212,214.1094233,12.44748029,56.79330558,852.8281753,144.4221435,17.75456081,73.5181799,22.14207791,21.79407377,9.626913408
201337,2013/9/11,pre,0.0588453,0.005181347,0.009891663,0.005694068,0.004424506,0.006498877,0.008616222,0,0,0,14.62741188,7.077380953,17.79163248,205.9969092,11.16425555,57.36826637,856.256991,146.8515133,14.03965473,74.88716418,22.29842343,21.73932292,10.10676681
201338,2013/9/18,pre,0.049846961,0.006558811,0.013536379,0.008702882,0.005694068,0.004424506,0.006498877,0,1,0,14.79703255,7.722158543,19.59295367,226.8588914,11.96582409,35.49272643,852.6171936,143.5287635,17.93559564,71.29975266,23.45171332,22.89132682,11.64320001
201339,2013/9/25,pre,0.049202128,0.003989362,0.006374841,0.014272838,0.008702882,0.005694068,0.004424506,0,0,0,13.81130263,6.894988739,16.86946087,195.4038831,11.80018903,54.36949807,854.4190849,133.7280788,20.83466458,73.72941703,21.65067568,21.25708957,10.09073661
201340,2013/10/2,pre,0.038987342,0.002025316,0.004662005,0.019272232,0.014272838,0.008702882,0.005694068,1,1,0,10.75342715,7.206734637,17.61360501,204.0272553,12.33861607,41.74827261,857.3562822,139.5868012,18.72958997,67.51294844,18.06944981,18.15872547,11.97416144
201341,2013/10/9,pre,0.030549898,0.000610998,0.001422283,0.022957936,0.019272232,0.014272838,0.008702882,1,0,0,11.2110955,7.156813063,17.38763574,201.3369259,11.14908101,29.80974803,857.6014338,155.050905,18.65703628,67.78659106,18.66366635,18.79480072,12.53886543
201342,2013/10/16,pre,0.03419253,0.002630195,0.005238894,0.028959214,0.022957936,0.019272232,0.014272838,1,0,0,9.80151977,6.662493968,15.89261382,184.0932815,11.7495405,32.10291989,858.6250262,138.2169281,20.20640183,64.80634753,17.2296493,17.49025197,12.25363075
201343,2013/10/23,pre,0.037933442,0.004887131,0.011453091,0.043647723,0.028959214,0.022957936,0.019272232,1,0,0,8.021893834,6.370073198,14.77860562,171.2178582,10.81253117,35.05366494,863.4253258,132.4481922,17.74293758,65.74648086,13.02017877,13.57837436,11.33391752
201344,2013/10/30,pre,0.048217492,0.006668377,0.016697259,0.066066982,0.043647723,0.028959214,0.022957936,1,0,0,7.980810223,6.084499679,13.86444257,160.5925797,9.897665297,34.07332187,862.0041234,148.6264358,16.62876347,67.07780526,12.41211491,13.02315295,11.64106339
201345,2013/11/6,pre,0.050428397,0.01003672,0.023702106,0.101822219,0.066066982,0.043647723,0.028959214,1,0,0,8.686443537,5.447293276,12.07156632,139.8777068,9.164368163,44.87380852,862.8867811,141.0249497,16.63137066,74.43914495,12.23350527,12.81299067,10.34328648
201346,2013/11/13,pre,0.060375565,0.011647255,0.02523647,0.168430779,0.101822219,0.066066982,0.043647723,1,0,0,7.50341386,5.006465171,10.92028435,126.4691633,10.853859,50.15981842,862.1853684,163.1952321,20.64197032,70.8949264,9.964481782,10.98094132,9.851581603
201347,2013/11/20,pre,0.08344796,0.010087116,0.026195909,0.30145435,0.168430779,0.101822219,0.066066982,1,0,0,5.760591128,5.632701898,12.34421553,142.9218388,11.19040682,29.00531291,862.9470691,176.3212878,18.2585847,62.244118,7.410607707,8.705727158,11.40325471
201348,2013/11/27,pre,0.107460036,0.015763766,0.040702372,0.45833076,0.30145435,0.168430779,0.101822219,1,0,0,5.132294327,5.150961229,11.09306025,128.4890153,11.67873532,36.94569056,862.8743505,183.6689129,20.15033281,65.6109918,4.713656292,6.472746741,10.93758446
201349,2013/12/4,pre,0.157763459,0.028060694,0.08245614,0.618010335,0.45833076,0.30145435,0.168430779,1,0,0,4.416136424,5.672488337,12.31179215,142.5590975,12.21894305,15.82702301,862.5904792,204.6151494,19.37245315,60.05919905,2.422263112,4.678553332,12.73153254
201350,2013/12/11,pre,0.204624782,0.034031414,0.114913508,0.727649315,0.618010335,0.45833076,0.30145435,1,0,0,4.811121254,4.914947314,10.26702863,118.9877665,9.282138834,34.29370978,861.5142958,175.3458746,17.51165239,66.16217021,3.582110682,5.28104589,11.45085566
201351,2013/12/18,pre,0.249417743,0.05102689,0.169216854,0.774951812,0.727649315,0.618010335,0.45833076,1,0,0,3.921567265,4.587073681,9.530206322,110.3913339,10.81658221,43.62561535,865.2167421,174.6008778,19.31815778,68.01544301,-1.624205679,1.038203829,9.819143141
201352,2013/12/25,pre,0.30748965,0.086751976,0.307136613,0.726653377,0.774951812,0.727649315,0.618010335,1,0,0,3.330479604,4.908019627,10.37026725,120.143381,8.630176158,32.84538289,869.3842594,133.8086088,16.57427003,67.54197635,-3.011095359,-0.499535473,10.12684101
201401,2014/1/1,pre,0.362762238,0.136145105,0.614550425,0.600867907,0.726653377,0.774951812,0.727649315,1,1,0,3.262863802,5.287845882,11.24690416,130.251462,9.667601755,21.60954191,866.0765424,206.6572897,17.3081423,61.1820956,-2.369824848,0.161224059,12.26666164
201402,2014/1/8,pre,0.387432537,0.172706245,0.742419148,0.471779133,0.600867907,0.726653377,0.774951812,1,0,0,4.056155862,4.9933639,10.43482444,120.9138444,8.907755187,30.32713461,862.2711843,173.6480162,19.44139117,63.67480695,-0.065947756,2.395287364,11.75533905
201403,2014/1/15,pre,0.397324026,0.193911189,0.807935152,0.326237391,0.471779133,0.600867907,0.726653377,1,0,0,3.696674782,5.109405164,10.81167953,125.2260145,8.597956886,36.08087295,868.5357183,153.0173333,18.20879283,66.95219997,-2.496469795,0.232803451,10.71195906
201404,2014/1/22,pre,0.371403962,0.189319552,0.745692533,0.230171217,0.326237391,0.471779133,0.600867907,1,0,-1,3.272639922,5.840311294,12.77259994,147.9599492,8.574455036,18.51127333,868.0602387,169.3546061,18.86559383,60.18521557,-2.066175997,0.507425394,13.32083635
201405,2014/1/29,pre,0.336338691,0.1750294,0.803760415,0.186562475,0.230171217,0.326237391,0.471779133,1,0,0,4.873454565,5.593126609,12.09366856,140.0470822,8.538634168,28.78268079,863.4474391,174.0644094,19.26621622,64.57944519,1.8115257,4.109767135,12.43471887
201406,2014/2/5,pre,0.29251322,0.14639577,0.549225407,0.151643806,0.186562475,0.230171217,0.326237391,1,1,0,5.321137894,5.402429215,11.80894567,136.7499447,8.961391973,43.91692608,857.8908925,166.0659609,21.99879947,70.24253942,2.607561133,5.090742638,11.60578748
201407,2014/2/12,pre,0.2295843,0.108461701,0.304793274,0.1186296,0.151643806,0.186562475,0.230171217,1,0,0,3.235946097,5.288469273,11.6952019,135.5404531,10.00072897,57.7388051,865.6854237,114.4114815,21.36296553,70.36377594,-5.680401384,-1.939015243,8.449952743
201408,2014/2/19,pre,0.209331389,0.094355343,0.229337437,0.088194846,0.1186296,0.151643806,0.186562475,1,0,0,3.958184119,5.636371863,12.72576818,147.414154,8.401361406,49.3463783,866.6740951,138.9344545,17.30173343,71.86244571,-2.26192085,0.260805784,10.58512609
201409,2014/2/26,pre,0.218692355,0.084648494,0.221593444,0.064223535,0.088194846,0.1186296,0.151643806,1,0,0,5.632408341,5.747315396,13.02074988,150.8626016,7.633216699,49.22812903,866.6301943,130.7323842,17.3347239,74.30677787,2.726758569,4.696794562,10.40634854
201410,2014/3/5,pre,0.196583093,0.06611937,0.164960714,0.051581762,0.064223535,0.088194846,0.1186296,1,0,0,5.538801902,5.814611487,13.18197997,152.6504113,8.473998552,57.63747587,863.2187862,129.2756767,19.75346988,72.42409307,4.009702783,5.909026104,9.727116516
201411,2014/3/12,pre,0.186021034,0.049956179,0.130358303,0.033133803,0.051581762,0.064223535,0.088194846,1,0,0,5.260076206,6.710485039,15.78874779,182.8186475,9.672409911,47.94977578,863.6153646,161.9164495,20.27508647,65.72942105,3.986864543,5.841711913,11.10065959
201412,2014/3/19,pre,0.154109589,0.034674658,0.089662761,0.024429568,0.033133803,0.051581762,0.064223535,1,0,0,6.346682852,7.285834942,17.64206383,204.3239634,10.51078869,38.76144326,860.0760286,174.2576205,21.8759733,61.26854187,8.830197275,10.11738156,13.3677747
201413,2014/3/26,pre,0.128159248,0.033325878,0.089536621,0.018778783,0.024429568,0.033133803,0.051581762,1,0,0,7.341236986,7.527197957,18.47531874,213.9708555,10.46173785,41.08781572,859.1852327,164.6486959,20.27390505,62.16831564,11.36954332,12.28862211,12.80301943
201414,2014/4/2,pre,0.106897499,0.01786205,0.043221699,0.009640946,0.018778783,0.024429568,0.033133803,1,0,0,8.698372352,7.142394627,17.33602598,200.7997517,9.173951295,50.02524835,854.7512589,156.7050565,20.79458555,66.31393782,14.45786077,14.8916536,12.29237753
201415,2014/4/9,pre,0.081001473,0.012371134,0.034473057,0.006273537,0.009640946,0.018778783,0.024429568,0,0,0,8.261937827,7.513382803,18.94464286,219.3305522,10.51240548,49.04629887,857.7777329,148.6482867,20.13701537,62.37192226,13.61128539,14.27065336,12.02834319
201416,2014/4/16,pre,0.067644418,0.01316971,0.039095671,0.005565537,0.006273537,0.009640946,0.018778783,0,0,0,9.904899035,7.872928733,20.24045709,234.3894919,9.834770151,46.00637368,855.6614221,150.9768179,20.17586873,65.76499558,16.52240086,16.77459379,12.51550334
201417,2014/4/23,pre,0.060945274,0.007462687,0.015744786,0.002759263,0.005565537,0.006273537,0.009640946,0,0,0,9.982448616,7.357806467,18.62425797,215.7985944,9.579924791,59.27733772,856.3268391,128.8818965,21.18252494,70.6695212,15.69066522,15.9484003,10.4006988
201418,2014/4/30,pre,0.050567108,0.004489603,0.008404756,0.003808002,0.002759263,0.005565537,0.006273537,0,0,0,9.703360859,7.731971928,20.24363639,234.4667592,10.51446972,51.68481741,857.0698581,171.6348034,20.62341036,65.91478644,16.59525519,16.82859053,11.85450954
201419,2014/5/7,pre,0.047358834,0.005768063,0.01186992,0.00339535,0.003808002,0.002759263,0.005565537,0,0,0,9.108936475,7.892897362,21.18402208,245.3449103,12.33583495,53.75672459,855.9440979,165.3996883,22.17274775,60.58208555,16.68979851,17.03325491,12.699817
